datetime_local,relative_humidity_2m,dew_point_2m,apparent_temperature,pressure_msl,wind_speed_10m,cloud_cover,shortwave_radiation,wet_bulb_temperature_2m,month_local,wind_unit_x,wind_unit_y,DMT,tmin,tmax,EHI_sig,EHI_accl,EHF,EHF_sev,precipitation,wind_direction_compass,severity,heat_wave
2020-12-22 00:00:00+10:30,64.52881041666667,9.512499583333334,13.900381062500001,1015.0291666666667,19.251877958333335,34.291666666666664,322.3333333333333,12.261739479166666,12.0,-0.8639135262271992,-0.37901350930269256,16.1625,12.5875,19.7375,-9.172916594914756,-3.385833283333344,-9.172916594914756,0.0,0.5,S,No-heatwave,False
2020-12-23 00:00:00+10:30,66.6107065,9.952082833333334,15.027797458333334,1020.275,14.448939354166667,20.875,353.9166666666667,12.58805475,12.0,-0.8159892194167075,-0.038238114238071295,16.3375,12.4375,20.2375,-7.96458342824809,-1.9316667833333447,-7.96458342824809,0.0,0.0,S,No-heatwave,False
2020-12-24 00:00:00+10:30,62.308382625,9.812499812499999,16.209656499999998,1019.7458333333334,14.513093916666667,4.0,375.2083333333333,12.967770854166666,12.0,-0.7384544445193657,0.22948609796339478,18.8624995,13.0875,24.637499000000002,-4.081250094914758,1.9774998666666548,-8.070671518527206,0.0,0.0,SE,No-heatwave,False
2020-12-25 00:00:00+10:30,50.824201458333334,8.460416570833333,18.0805903125,1017.3083333333334,13.592232291666667,17.625,381.5,13.184900791666665,12.0,-0.29677486739187764,0.289714576036261,19.7874995,12.6875,26.887499000000002,-4.2145834282480905,1.79583319999999,-7.568688844617696,0.0,0.0,SE,No-heatwave,False
2020-12-26 00:00:00+10:30,37.662425875,5.80208322,22.491806333333333,1011.4416666666666,5.6006635375,44.0,370.7083333333333,13.6707804375,12.0,0.07490861193970592,0.1556953444024687,27.9875,23.337499999999995,32.6375,-6.047916594914756,0.0916666999999904,-6.047916594914756,0.0,0.0,SE,No-heatwave,False
2020-12-27 00:00:00+10:30,46.75251745833333,8.889583225,18.07701691666667,1007.3458333333333,23.202233000000003,68.875,236.45833333333334,14.244291854166667,12.0,-0.3778803606251652,-0.013804203487796948,18.4624995,11.487499,25.4375,-9.422916761581424,-3.3900001333333414,-9.422916761581424,0.0,0.30000000000000004,E,No-heatwave,False
2020-12-28 00:00:00+10:30,49.757123125,4.829166779166667,12.082069395833335,1016.1208333333334,17.607735708333333,44.833333333333336,321.3333333333333,9.757033633333334,12.0,-0.9199662461153059,-0.15988007581966138,14.2875,9.6375,18.9375,-8.447916761581425,-2.0633334166666764,-8.447916761581425,0.0,0.0,S,No-heatwave,False
2020-12-29 00:00:00+10:30,64.79060733333334,9.543749854166666,14.92427175,1018.1583333333333,14.791489495833334,13.916666666666666,378.5416666666667,12.309534791666666,12.0,-0.6943776312857861,0.07352843605741394,17.8624995,14.737499,20.9875,-5.7145834282480905,0.979166583333324,-5.7145834282480905,0.0,0.0,SE,No-heatwave,False
2020-12-30 00:00:00+10:30,61.668597541666664,11.416666333333334,18.432910729166668,1017.2624999999999,16.047333079166666,86.20833333333333,341.75,14.666419791666668,12.0,-0.6912808232078932,0.24389205525174126,21.3874995,15.787499000000002,26.9875,-4.081250094914754,2.594166599999994,-10.58744268247466,0.0,0.0,SE,No-heatwave,False
2020-12-31 00:00:00+10:30,54.65149408333334,10.454166262500001,19.055193374999998,1016.5833333333334,20.185214304166667,24.75,380.125,14.776039979166667,12.0,-0.7431995124167087,0.5694704585981526,22.4875,16.1875,28.787500000000005,-4.581249928248091,2.1800000999999867,-9.98712530170577,0.0,0.0,SE,No-heatwave,False
2021-01-01 00:00:00+10:30,49.690059999999995,11.106249749999998,21.050767020833334,1012.5749999999999,17.959074366666666,45.916666666666664,366.5,15.686386770833332,1.0,-0.5048710545903704,-0.04199064118061071,22.7624995,15.987499,29.537500000000005,-5.28958326158142,1.283333416666661,-6.788298959828064,0.0,0.0,SE,No-heatwave,False
2021-01-02 00:00:00+10:30,59.524793708333334,12.095832958333332,19.120140541666668,1009.9916666666667,17.403381741666667,23.333333333333332,356.3333333333333,15.30560225,1.0,-0.7038877950703023,-0.42749829806823353,19.8875,16.3375,23.4375,-6.922916594914756,-0.5999999166666754,-6.922916594914756,0.0,0.0,SE,No-heatwave,False
2021-01-03 00:00:00+10:30,67.07159116666666,12.720832999999999,18.763481416666668,1009.225,13.312216320833334,68.95833333333333,331.75,15.196662645833333,1.0,-0.7418122287676554,-0.34297929708362646,20.3625,16.1875,24.537500000000005,-7.481250094914756,-1.2008334166666756,-7.481250094914756,0.0,0.0,SW,No-heatwave,False
2021-01-04 00:00:00+10:30,62.409004124999996,11.181249583333333,16.168382583333333,1012.0458333333332,21.929390583333333,87.04166666666667,271.2916666666667,14.165076124999999,1.0,-0.8854418966169261,0.3871430743858237,17.8624995,13.487499,22.2375,-8.056250261581422,-1.6083335833333408,-8.056250261581422,0.0,0.0,S,No-heatwave,False
2021-01-05 00:00:00+10:30,56.152208124999994,8.0916664625,14.39161475,1017.1333333333333,21.068773916666668,25.833333333333332,374.9166666666667,12.007526333333333,1.0,-0.9703408138829249,0.1712714321850063,18.2124995,13.987499,22.4375,-6.689583428248092,-0.2500000666666757,-6.689583428248092,0.0,0.0,S,No-heatwave,False
2021-01-06 00:00:00+10:30,58.36344329166667,8.945833083333333,14.899978229166669,1021.3333333333334,20.899354958333333,19.833333333333332,330.5,12.584232854166666,1.0,-0.97957346163773,0.1235432690065877,18.6374995,14.037499000000002,23.2375,-4.53958326158142,1.8275000999999944,-8.296088864498348,0.0,0.0,S,No-heatwave,False
