model,param,fold,test_recall,test_precision,test_pr_auc,test_roc_auc,test_pr_auc_adj,train_recall,train_precision,train_pr_auc,train_roc_auc,train_pr_auc_adj,time
Gradient Boosting,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 75, 'random_state': 4}",5,0.5806451612903226,0.72,0.783297536276825,0.9801559832018091,0.7889896506712861,1.0,1.0,1.0,1.0,1.0,34.61200818399993
Gradient Boosting,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'random_state': 4}",1,0.4782608695652174,0.7857142857142857,0.7535890977408847,0.9825348994526782,0.790140049821332,1.0,1.0,1.0,1.0,1.0,25.442029916000138
Gradient Boosting,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'random_state': 4}",2,0.46153846153846156,0.8181818181818182,0.691259935764301,0.972169653790493,0.640542469176556,1.0,1.0,0.9999999999999999,1.0,1.0,30.634528726999633
Gradient Boosting,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'random_state': 4}",3,0.35294117647058826,0.6666666666666666,0.6418161982871206,0.9788708586883029,0.6237327848303099,1.0,1.0,0.9999999999999999,1.0,1.0,36.074601785000596
Gradient Boosting,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'random_state': 4}",4,0.34210526315789475,0.6842105263157895,0.6231680507258139,0.9626939458472772,0.5863617474235412,1.0,1.0,1.0,1.0,1.0,41.1754593579999
Gradient Boosting,"{'learning_rate': 0.1, 'max_depth': 5, 'n_estimators': 100, 'random_state': 4}",5,0.5806451612903226,0.72,0.788585143259872,0.9810328118510314,0.7935861667365568,1.0,1.0,1.0,1.0,1.0,46.30998115799957
Gradient Boosting,"{'learning_rate': 0.2, 'max_depth': 1, 'n_estimators': 50, 'random_state': 4}",1,0.391304347826087,0.8181818181818182,0.5996878714059782,0.9764159645778242,0.6395645957559148,0.4779874213836478,0.8085106382978723,0.7371215375924449,0.9816016147834723,0.7368897610948651,2.6530003160005435
Gradient Boosting,"{'learning_rate': 0.2, 'max_depth': 1, 'n_estimators': 50, 'random_state': 4}",2,0.28205128205128205,0.6875,0.630699413950589,0.9618909792571153,0.5769488085879111,0.5054945054945055,0.8141592920353983,0.7420311828300173,0.9823686900774695,0.7408275066116599,3.520078036999621
Gradient Boosting,"{'learning_rate': 0.2, 'max_depth': 1, 'n_estimators': 50, 'random_state': 4}",3,0.35294117647058826,0.7058823529411765,0.6228701340955569,0.979356828938472,0.603835603734626,0.4796380090497738,0.762589928057554,0.736890125455005,0.9798589832965658,0.7368456906066758,4.1482076130005225
Gradient Boosting,"{'learning_rate': 0.2, 'max_depth': 1, 'n_estimators': 50, 'random_state': 4}",4,0.2894736842105263,0.7333333333333333,0.5470884848851829,0.9403521448128994,0.5117431104296797,0.4823529411764706,0.7784810126582279,0.7272168109098298,0.9799838647444666,0.7271605492526471,4.26054502199986
Gradient Boosting,"{'learning_rate': 0.2, 'max_depth': 1, 'n_estimators': 50, 'random_state': 4}",5,0.3548387096774194,0.6111111111111112,0.6127790213488282,0.9689879551432923,0.6206094662263085,0.45051194539249145,0.7764705882352941,0.7156498170133371,0.978360894608682,0.7155769298556035,5.309161076000237
Gradient Boosting,"{'learning_rate': 0.2, 'max_depth': 1, 'n_estimators': 75, 'random_state': 4}",1,0.43478260869565216,0.8333333333333334,0.6810350349341004,0.9793370641411966,0.7257561319981818,0.5660377358490566,0.8571428571428571,0.7831048179725121,0.9851420491343207,0.7826812290669011,4.135416625000289
Gradient Boosting,"{'learning_rate': 0.2, 'max_depth': 1, 'n_estimators': 75, 'random_state': 4}",2,0.28205128205128205,0.6470588235294118,0.6272066519831269,0.960889086793573,0.5767944994115015,0.5659340659340659,0.8442622950819673,0.788117344262733,0.9852911185887632,0.7875841912724073,4.699840762000349
Gradient Boosting,"{'learning_rate': 0.2, 'max_depth': 1, 'n_estimators': 75, 'random_state': 4}",3,0.4411764705882353,0.75,0.6208530702388696,0.9800963488843814,0.597415582475403,0.5113122171945701,0.8071428571428572,0.7747265062342703,0.9834440361916984,0.7745431366397695,6.188585154000066
Gradient Boosting,"{'learning_rate': 0.2, 'max_depth': 1, 'n_estimators': 75, 'random_state': 4}",4,0.3157894736842105,0.75,0.5699791523839742,0.9449726194097962,0.5344480975875684,0.5333333333333333,0.8143712574850299,0.7647426950415579,0.9833217580413203,0.7646877987191917,6.231928481000068
Gradient Boosting,"{'learning_rate': 0.2, 'max_depth': 1, 'n_estimators': 75, 'random_state': 4}",5,0.41935483870967744,0.7222222222222222,0.658691159288666,0.9717107388435092,0.6668719235569011,0.49829351535836175,0.7934782608695652,0.7555812347916196,0.9817227943101967,0.755532255109153,7.685899699999936
Gradient Boosting,"{'learning_rate': 0.2, 'max_depth': 1, 'n_estimators': 100, 'random_state': 4}",1,0.43478260869565216,0.7692307692307693,0.6952562179960055,0.9806284976323719,0.7422129684440759,0.559748427672956,0.8640776699029126,0.8184873333505638,0.9875913892606825,0.8180446142591282,5.19319187200017
Gradient Boosting,"{'learning_rate': 0.2, 'max_depth': 1, 'n_estimators': 100, 'random_state': 4}",2,0.3076923076923077,0.631578947368421,0.6394502323993064,0.9620394077702326,0.5892757075337816,0.5769230769230769,0.8333333333333334,0.8121631882862277,0.9872370075796201,0.8114487084813494,6.8843299139998635
Gradient Boosting,"{'learning_rate': 0.2, 'max_depth': 1, 'n_estimators': 100, 'random_state': 4}",3,0.47058823529411764,0.7619047619047619,0.6240781318605537,0.9799273157538877,0.6039525695151462,0.5565610859728507,0.8367346938775511,0.7990027699157705,0.9856477688997702,0.7989151395530656,7.228460229999655
Gradient Boosting,"{'learning_rate': 0.2, 'max_depth': 1, 'n_estimators': 100, 'random_state': 4}",4,0.3157894736842105,0.6666666666666666,0.5842808565709553,0.9483001216915119,0.548403264591982,0.5568627450980392,0.8255813953488372,0.7902716630486604,0.9855638570276054,0.790195376405773,9.001232057999914
Gradient Boosting,"{'learning_rate': 0.2, 'max_depth': 1, 'n_estimators': 100, 'random_state': 4}",5,0.41935483870967744,0.7222222222222222,0.6797533223226989,0.9734182472656792,0.6870124558702184,0.5358361774744027,0.8177083333333334,0.7752793793596494,0.9834719274855402,0.7751848654532387,9.969815160000508
Gradient Boosting,"{'learning_rate': 0.2, 'max_depth': 2, 'n_estimators': 50, 'random_state': 4}",1,0.5217391304347826,0.8,0.6902240539567761,0.9848102822704631,0.7157869190253079,0.779874213836478,0.9393939393939394,0.9494105318868731,0.9965926917375474,0.9494081906239018,5.129511570999966
Gradient Boosting,"{'learning_rate': 0.2, 'max_depth': 2, 'n_estimators': 50, 'random_state': 4}",2,0.5128205128205128,0.7407407407407407,0.7022548091268142,0.9725407250732866,0.6537520111164061,0.7197802197802198,0.9424460431654677,0.9389822257001101,0.9960402433635838,0.9389684905777308,6.757150980000006
Gradient Boosting,"{'learning_rate': 0.2, 'max_depth': 2, 'n_estimators': 50, 'random_state': 4}",3,0.4117647058823529,0.7368421052631579,0.6083414527449023,0.9755747126436782,0.5863818198365778,0.7104072398190046,0.9515151515151515,0.9223759139916261,0.9941746935484765,0.9223657940456492,7.152787784999418
Gradient Boosting,"{'learning_rate': 0.2, 'max_depth': 2, 'n_estimators': 50, 'random_state': 4}",4,0.3684210526315789,0.56,0.5873938989619641,0.9570657134164892,0.551192285778723,0.7098039215686275,0.923469387755102,0.898409928210496,0.9936339401592479,0.8976069320579689,8.788453829999526
