model,param,fold,test_recall,test_precision,test_pr_auc,test_roc_auc,test_pr_auc_adj,train_recall,train_precision,train_pr_auc,train_roc_auc,train_pr_auc_adj,time
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=2, random_state=4), 'learning_rate': 0.2, 'n_estimators': 100, 'random_state': 4}",4,0.2894736842105263,0.5238095238095238,0.5366709412189379,0.9574269850927898,0.49926584646579125,0.5490196078431373,0.7777777777777778,0.7716010030721152,0.9875733978743555,0.7714661213121994,13.501589612999851
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=2, random_state=4), 'learning_rate': 0.2, 'n_estimators': 100, 'random_state': 4}",5,0.4838709677419355,0.7142857142857143,0.6698752568140021,0.9763948497854076,0.6731006282146857,0.5187713310580204,0.7676767676767676,0.7527552698566427,0.9857591927963637,0.7522451917730252,15.487551508999786
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=2, random_state=4), 'learning_rate': 0.2, 'n_estimators': 125, 'random_state': 4}",1,0.5652173913043478,0.8666666666666667,0.7958214564078969,0.9849947727692023,0.8279918321192259,0.6918238993710691,0.8661417322834646,0.8775353813029018,0.9934516356518861,0.8774942299485473,11.780868688999817
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=2, random_state=4), 'learning_rate': 0.2, 'n_estimators': 125, 'random_state': 4}",2,0.48717948717948717,0.6785714285714286,0.70528602787233,0.9765482949274555,0.6590705842297269,0.6373626373626373,0.8055555555555556,0.8331860251072467,0.9913176877844971,0.8331306239844135,13.244697393000024
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=2, random_state=4), 'learning_rate': 0.2, 'n_estimators': 125, 'random_state': 4}",3,0.4411764705882353,0.6818181818181818,0.7080918010931272,0.9774974645030426,0.6960355678766963,0.5610859728506787,0.7701863354037267,0.7903413720674399,0.9882116249096223,0.7901315940557797,14.79208855800016
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=2, random_state=4), 'learning_rate': 0.2, 'n_estimators': 125, 'random_state': 4}",4,0.2894736842105263,0.5238095238095238,0.5377702563420702,0.9588910860967448,0.4994309859334295,0.5450980392156862,0.7942857142857143,0.783625518361942,0.9885779929145182,0.7834409658944528,17.82625363599982
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=2, random_state=4), 'learning_rate': 0.2, 'n_estimators': 125, 'random_state': 4}",5,0.5161290322580645,0.7272727272727273,0.6743423553644804,0.9766717430430569,0.6773838132657806,0.5392491467576792,0.7632850241545893,0.7621895973442326,0.9864546083778019,0.7615280751853603,19.437353342999813
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=2, random_state=4), 'learning_rate': 0.3, 'n_estimators': 50, 'random_state': 4}",1,0.5652173913043478,0.9285714285714286,0.8058129886195244,0.9869626714224218,0.8370991777308577,0.6226415094339622,0.8114754098360656,0.8490703714943255,0.9913144222327764,0.8490535752770211,4.6580749390000165
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=2, random_state=4), 'learning_rate': 0.3, 'n_estimators': 50, 'random_state': 4}",2,0.48717948717948717,0.6785714285714286,0.7351878360710824,0.9771976696723441,0.6957412053851877,0.5934065934065934,0.7714285714285715,0.7885868870993108,0.9886331845646623,0.7885286848467584,5.340257076999933
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=2, random_state=4), 'learning_rate': 0.3, 'n_estimators': 50, 'random_state': 4}",3,0.4117647058823529,0.6363636363636364,0.621857758237724,0.9709263015551048,0.605864970713962,0.5520361990950227,0.7439024390243902,0.761196975583708,0.9866296712014158,0.7611690419308393,5.58976273899998
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=2, random_state=4), 'learning_rate': 0.3, 'n_estimators': 50, 'random_state': 4}",4,0.3157894736842105,0.5714285714285714,0.5355934024778112,0.956799513233952,0.49821050112835935,0.5333333333333333,0.7513812154696132,0.7420745030822928,0.9856960959696938,0.7420422949156673,7.310439467999913
AdaBoost,"{'estimator': DecisionTreeClassifier(max_depth=2, random_state=4), 'learning_rate': 0.3, 'n_estimators': 50, 'random_state': 4}",5,0.5161290322580645,0.6956521739130435,0.6806057083092433,0.9744104481055886,0.6878746445678487,0.5017064846416383,0.7577319587628866,0.7261449967076155,0.9842105348941066,0.7260675522621893,8.499633302999882
