model,param,fold,test_recall,test_precision,test_pr_auc,test_roc_auc,test_pr_auc_adj,train_recall,train_precision,train_pr_auc,train_roc_auc,train_pr_auc_adj,time,n_estimators
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.5, 'max_depth': 3, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",5,0.5806451612903226,0.8181818181818182,0.7747269474054566,0.9830633624071254,0.7805285402101176,0.7440273037542662,0.9008264462809917,0.9316351414588215,0.9960296116647271,0.9316181451898591,0.5585537820006721,62
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.5, 'max_depth': 4, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",1,0.782608695652174,0.6,0.8171725446885607,0.9881311112477708,0.8481910586908044,1.0,0.9754601226993865,1.0,1.0,1.0,0.8597586670002784,129
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.5, 'max_depth': 4, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",2,0.7948717948717948,0.5636363636363636,0.7465982489047398,0.9723551894318898,0.7088876494975425,1.0,0.9333333333333333,0.9999999999999999,1.0,1.0,0.9012991780000448,124
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.5, 'max_depth': 4, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",3,0.7352941176470589,0.5102040816326531,0.6906956190057909,0.9791244083840432,0.6770998075840585,1.0,0.690625,0.997408682446638,0.9998918243227001,0.9974067355427494,0.7208798770006979,80
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.5, 'max_depth': 4, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",4,0.6578947368421053,0.5555555555555556,0.6375115363880525,0.9698433221782781,0.6012525782441595,1.0,0.804416403785489,0.9999999999999999,1.0,1.0,0.9294068430026527,115
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.5, 'max_depth': 4, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",5,0.9032258064516129,0.5384615384615384,0.7468663642108556,0.9860168904887167,0.7510412526289199,1.0,0.7077294685990339,0.9986476290394353,0.9999396944300472,0.9986460658253545,0.9117664760015032,105
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.5, 'max_depth': 4, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",1,0.5217391304347826,0.8,0.7975391431671842,0.9877621302502921,0.8326075261645786,0.9371069182389937,0.9867549668874173,0.9979133148500344,0.9999010549343005,0.9979131856144332,0.513117690999934,59
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.5, 'max_depth': 4, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",2,0.5128205128205128,0.7692307692307693,0.7389435822966236,0.9761772236446621,0.69962522462785,0.8571428571428571,0.9629629629629629,0.979937061258016,0.9990103876613512,0.9799297050144151,0.5086878670008446,44
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.5, 'max_depth': 4, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",3,0.38235294117647056,0.6842105263157895,0.6939162244068048,0.9806457065584854,0.6797311397548946,0.8461538461538461,0.9739583333333334,0.9832094242191667,0.999063402041839,0.983205511415343,0.5377520959991671,52
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.5, 'max_depth': 4, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",4,0.34210526315789475,0.65,0.6254218748860627,0.967371463340432,0.5907975047531457,0.7647058823529411,0.9330143540669856,0.9494170221467296,0.9973348767056018,0.9493966824714485,0.5141327339988493,39
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.5, 'max_depth': 4, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",5,0.5483870967741935,0.8095238095238095,0.7608073628421194,0.9818173427477042,0.76699873243953,0.856655290102389,0.9691119691119691,0.9853815913423287,0.9992594910644531,0.9853698745930362,0.6485997700001462,61
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.5, 'max_depth': 5, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",1,0.782608695652174,0.6206896551724138,0.8116665736213377,0.9881311112477708,0.8442805139564349,1.0,1.0,1.0,1.0,1.0,0.9712039799997001,106
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.5, 'max_depth': 5, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",2,0.717948717948718,0.5283018867924528,0.7468364977377311,0.9748042598983264,0.708507134536132,1.0,0.8088888888888889,1.0,1.0,1.0,1.4697126039973227,70
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.5, 'max_depth': 5, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",3,0.6470588235294118,0.5238095238095238,0.6661487378163107,0.9779834347532116,0.6513717331842024,1.0,0.8700787401574803,0.9999999999999999,1.0,1.0,1.680817238997406,81
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.5, 'max_depth': 5, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",4,0.5789473684210527,0.5641025641025641,0.6360898396511472,0.968778521448129,0.6008842798002259,1.0,0.9550561797752809,0.9999999999999999,1.0,1.0,1.0777476080002089,102
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.5, 'max_depth': 5, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",5,0.8709677419354839,0.5869565217391305,0.741363294486092,0.9840786376851723,0.7444915083939703,1.0,0.9391025641025641,1.0,1.0,1.0,1.2326755320027587,115
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.5, 'max_depth': 5, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",1,0.5652173913043478,0.7222222222222222,0.779498407426566,0.98653219359203,0.8172456492487219,0.9937106918238994,1.0,0.9999999999999999,1.0,1.0,0.5921140840000589,57
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.5, 'max_depth': 5, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",2,0.46153846153846156,0.75,0.709042758956148,0.9759545808749861,0.6591229140944028,0.8791208791208791,0.9815950920245399,0.987915273505318,0.9994208741532082,0.9879145902570253,0.4528012930022669,28
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.5, 'max_depth': 5, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",3,0.4411764705882353,0.7142857142857143,0.70104017348772,0.9813640973630833,0.6866712741932233,0.9095022624434389,0.9852941176470589,0.9935061592328467,0.9996828695956078,0.9934950863292207,0.5606469500016829,36
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.5, 'max_depth': 5, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",4,0.3684210526315789,0.6666666666666666,0.6214310083142701,0.968550349863097,0.5853156989106887,0.9019607843137255,0.9583333333333334,0.9849195915345266,0.9992163878073591,0.9849147474134248,0.5598295570016489,37
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.5, 'max_depth': 5, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",5,0.5806451612903226,0.75,0.7246378841023472,0.9793253034288615,0.7316030270194435,0.9351535836177475,0.9856115107913669,0.9961799364253294,0.9998185399967185,0.996179553499706,0.6652113939999253,49
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.75, 'max_depth': 2, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",1,0.8260869565217391,0.475,0.8006144862444088,0.98653219359203,0.8332708389097166,1.0,0.6437246963562753,0.9923571365669528,0.9996797777873725,0.9923448976665094,0.709946889001003,222
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.75, 'max_depth': 2, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",2,0.8974358974358975,0.5072463768115942,0.6979939223618543,0.9733570818954321,0.6491630052218567,1.0,0.5465465465465466,0.9640472545722187,0.9984927040601559,0.9640354153253954,0.6955085800000234,151
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.75, 'max_depth': 2, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",3,0.9117647058823529,0.5254237288135594,0.7231716228741751,0.9832234617985125,0.7099969314685908,1.0,0.6005434782608695,0.9807065222555394,0.9992104100135544,0.9806843271803618,0.8304768369998783,235
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.75, 'max_depth': 2, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",4,0.7631578947368421,0.4915254237288136,0.6293076870978915,0.9685883784606023,0.5931009327886552,1.0,0.5862068965517241,0.9647157985204234,0.9985471254691501,0.9647007215412721,0.8607600909999746,234
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.75, 'max_depth': 2, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",5,0.9032258064516129,0.4444444444444444,0.7692054797337377,0.9846785730767456,0.7716779317761748,1.0,0.5700389105058365,0.9604913686049754,0.9983168769755507,0.9604501085877425,0.9815742960017815,250
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.75, 'max_depth': 2, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",1,0.5652173913043478,1.0,0.8269792147474374,0.9872086587540743,0.8539889049697956,0.7169811320754716,0.95,0.9341536567778254,0.996178921462804,0.9341516681682904,0.4342362729985325,88
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.75, 'max_depth': 2, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",2,0.48717948717948717,0.7916666666666666,0.7388945177303938,0.9760287951315448,0.6982919683228812,0.6043956043956044,0.9016393442622951,0.8844799027225813,0.9933315554300565,0.8844667168714697,0.5661971580011596,62
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.75, 'max_depth': 2, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",3,0.4117647058823529,0.7777777777777778,0.7239978785643146,0.9811528059499661,0.7110627980851294,0.5565610859728507,0.8424657534246576,0.8296811372212524,0.989135278769645,0.8295829019289839,0.7737541740025335,49
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.75, 'max_depth': 2, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",4,0.39473684210526316,0.7142857142857143,0.6214017275687804,0.9666108913903255,0.5863463118463307,0.6705882352941176,0.8814432989690721,0.8916323452695185,0.9936897120207654,0.8916056692945613,1.0597930789990642,97
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.75, 'max_depth': 2, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",5,0.4838709677419355,0.8823529411764706,0.7630143200567187,0.9793714523051364,0.7687369013731444,0.5938566552901023,0.8571428571428571,0.8482742922533443,0.9905341986910975,0.8481972396186946,0.8997855230009009,79
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.75, 'max_depth': 3, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",1,0.8260869565217391,0.5135135135135135,0.855967976185001,0.9898530225693377,0.8791741504244671,1.0,0.7571428571428571,0.9999208876406407,0.9999964019976109,0.9999208860759494,0.7551277639977343,135
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.75, 'max_depth': 3, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",2,0.7692307692307693,0.4918032786885246,0.7148862837848934,0.9745445100003711,0.670167632275827,1.0,0.6715867158671587,0.9996409260137893,0.9999843126181457,0.9996409250557505,0.7162726200003817,125
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.75, 'max_depth': 3, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",3,0.7941176470588235,0.5294117647058824,0.699200631554407,0.9817444219066938,0.6835679519511476,1.0,0.7060702875399361,0.9981518406601694,0.9999223354111693,0.9981492930097481,0.8154618949993164,147
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.75, 'max_depth': 3, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",4,0.6842105263157895,0.5416666666666666,0.634434981032091,0.9699193793732888,0.5970662980031152,1.0,0.7044198895027625,0.9987758228128936,0.9999480865691536,0.9987709437453277,0.9208243779976328,166
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.75, 'max_depth': 3, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",5,0.8709677419354839,0.54,0.760832894570429,0.9869398680142139,0.7645373885922921,1.0,0.7199017199017199,0.9979418390861245,0.9999185059865502,0.9979050877657503,0.9809558689994446,175
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.75, 'max_depth': 3, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",1,0.5652173913043478,0.8666666666666667,0.815058659360659,0.9885000922452494,0.8472496418810777,0.7987421383647799,0.9477611940298507,0.9635189538717195,0.998003108674064,0.9635174406945213,0.43857630899947253,55
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.75, 'max_depth': 3, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",2,0.5128205128205128,0.7692307692307693,0.7602983289087234,0.9765482949274554,0.7245636559990554,0.7087912087912088,0.9020979020979021,0.9179491314117896,0.9956585170717933,0.9175911138263434,0.41771776499808766,43
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.75, 'max_depth': 3, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",3,0.4411764705882353,0.75,0.7274167869989412,0.9817444219066936,0.7150540259849707,0.6742081447963801,0.8764705882352941,0.8910958778575253,0.99351778056795,0.8910786791236095,0.4550147379995906,37
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.75, 'max_depth': 3, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",4,0.5263157894736842,0.6666666666666666,0.6524276924232917,0.9695771219957409,0.6188634966222353,0.6980392156862745,0.8640776699029126,0.9023500046712597,0.994654670454944,0.9023389781596026,0.46566226199865923,48
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.75, 'max_depth': 3, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",5,0.5483870967741935,0.7727272727272727,0.7884825193452755,0.9843555309428215,0.7939729196848614,0.7542662116040956,0.9208333333333333,0.9388279161250542,0.9965631258061116,0.9387602245870188,0.6121790850011166,73
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.75, 'max_depth': 4, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",1,0.7391304347826086,0.5666666666666667,0.8075955151071492,0.9875776397515528,0.8399908172616455,1.0,0.9352941176470588,1.0,1.0,1.0,0.8156562679978379,114
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.75, 'max_depth': 4, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",2,0.717948717948718,0.5283018867924528,0.6936907344108567,0.9733199747671528,0.6411581343483161,1.0,0.8053097345132744,1.0,1.0,1.0,0.8209908930002712,105
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.75, 'max_depth': 4, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",3,0.6764705882352942,0.575,0.6830802560228213,0.9797160243407708,0.6681108312930228,1.0,0.91701244813278,0.9999999999999999,1.0,1.0,0.9522684820003633,130
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.75, 'max_depth': 4, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",4,0.7368421052631579,0.5490196078431373,0.6525046094691638,0.9689306358381503,0.6195104439448832,1.0,0.7103064066852368,0.9985354357570844,0.9999347574450173,0.9985352745914076,0.8225690269973711,87
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.75, 'max_depth': 4, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",5,0.8709677419354839,0.675,0.7715138814862736,0.9878628455397112,0.7770106026874584,1.0,0.973421926910299,1.0,1.0,1.0,2.4089074849980534,196
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.75, 'max_depth': 4, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",1,0.5217391304347826,0.8571428571428571,0.8217845695012584,0.988254104913597,0.8527076189437324,0.9811320754716981,1.0,0.9999216277979608,0.9999964019976109,0.9999216277979609,1.0222300579989678,71
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.75, 'max_depth': 4, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",2,0.5384615384615384,0.7777777777777778,0.7680045843573917,0.9784036513414227,0.7325773345388695,0.8351648351648352,0.9559748427672956,0.9734633084582062,0.998636505060488,0.9734322628876697,0.5098569340007089,40
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.75, 'max_depth': 4, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",3,0.4411764705882353,0.7142857142857143,0.7256511587515186,0.9824628127112913,0.7122995259046255,0.7149321266968326,0.9404761904761905,0.9364882651764638,0.996668743886225,0.9364723054978167,0.4403622499994526,30
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.75, 'max_depth': 4, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",4,0.34210526315789475,0.65,0.6558306321346895,0.9708320657134165,0.6223208130100011,0.8196078431372549,0.9330357142857143,0.9657796535170607,0.9982545862710022,0.9657748495828554,0.5515647799984436,46
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.75, 'max_depth': 4, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",5,0.6129032258064516,0.8260869565217391,0.7737823111953284,0.9835248511698741,0.7786113008656287,0.9180887372013652,0.9853479853479854,0.9940331173727756,0.9997039050844658,0.9940315424139315,0.7067115739992005,73
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.75, 'max_depth': 5, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",1,0.8260869565217391,0.59375,0.8000480310667429,0.987700633417379,0.8348442537338003,1.0,0.9814814814814815,1.0,1.0,1.0,0.8681657440029085,93
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.75, 'max_depth': 5, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",2,0.6666666666666666,0.5416666666666666,0.7130419343493233,0.9738765816913428,0.6682008844370989,1.0,0.9191919191919192,1.0,1.0,1.0,0.9252271510013088,89
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.75, 'max_depth': 5, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",3,0.6176470588235294,0.5833333333333334,0.649257781782581,0.9801386071670047,0.6318604733955283,1.0,0.9650655021834061,0.9999999999999999,1.0,1.0,1.0390126189995499,99
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.75, 'max_depth': 5, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",4,0.5526315789473685,0.525,0.6486103129333797,0.9701095223608153,0.6148849929498263,1.0,0.8095238095238095,0.9999999999999999,1.0,1.0,0.9454665079974802,80
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.75, 'max_depth': 5, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': np.float64(21.440273037542664), 'seed': 4}",5,0.8064516129032258,0.5555555555555556,0.7360354035527752,0.9829249157783009,0.738219422604984,1.0,0.8323863636363636,1.0,1.0,1.0,1.1531290200000512,89
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.75, 'max_depth': 5, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",1,0.5652173913043478,1.0,0.8254091532589526,0.9878236270832053,0.8536174939803322,1.0,1.0,1.0,1.0,1.0,0.6571668290016532,69
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.75, 'max_depth': 5, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",2,0.5128205128205128,0.7692307692307693,0.7599661774949977,0.9764740806708969,0.7241253396499168,0.8681318681318682,0.9753086419753086,0.9852595164989325,0.9993293644257242,0.9852338065354198,0.46754237200002535,31
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.75, 'max_depth': 5, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",3,0.38235294117647056,0.6842105263157895,0.6811694997962555,0.9799273157538877,0.6662717945459096,0.9502262443438914,0.9859154929577465,0.9956040450612963,0.9997762520178926,0.9956012844959679,0.5781046299998707,44
XGBoost,"{'colsample_bylevel': 1, 'colsample_bytree': 1, 'early_stopping_rounds': 5, 'eta': 0.1, 'gamma': 0, 'lambda': 0.75, 'max_depth': 5, 'n_estimators': 2000, 'nthread': 1, 'scale_pos_weight': None, 'seed': 4}",4,0.39473684210526316,0.6521739130434783,0.6516363859780498,0.971478551871007,0.6174838273717567,0.9176470588235294,0.970954356846473,0.9915102468744399,0.9995489143779157,0.9915099330113574,0.595340510000824,45
